unique	Strain	read_index	-7	-6	-5	-4	-3	-2	-1	-0	1	2	3	4	5	6	7
348311	25s_2880	wt	23308	115.273333333333	108.33	91.35	79.1	107.76	75.33	69.295	71.32	NA	75.56	74.44	75.18	70.81	80.0266666666667	98.81
348312	25s_2880	wt	23309	NA	NA	NA	72.165	110.89	88.915	70.165	NA	NA	74.96	73.989	71.62	70.10875	79.91	90.19
348313	25s_2880	wt	23310	113.82	115.61	92.67	76.12	107.27	77.55	71.43	73.39	75.35	69.58	69.53	72.3375	69.19	78.54	92.68
348314	25s_2880	wt	23311	109.5895	108.343333333333	94.04	77.085	102.53	81.39	81.0857142857143	NA	NA	73.77	73.7033333333333	69.38	71.83	81.58	96.41
348315	25s_2880	wt	23312	108.45	108	88.8	76.38	109.79	72.64	70.15	NA	NA	NA	74.0583333333333	76.13	72.23	80.79	96.22
348316	25s_2880	wt	23313	111.545	107.875	91.41	76.0833333333333	113.27	72.42	74.39	78.19	NA	NA	73.78	72.3457142857143	67.95	80.6025	94.8566666666667
348317	25s_2880	wt	23314	113.825	109.93	92.91	78.1575	NA	NA	77.83	NA	NA	NA	72.6075	71.67	71.24	79.48	93.1
348318	25s_2880	wt	23315	110.13	114.89	91.52	78.17	107.18	78.84	76.56	NA	NA	NA	74.45	72.3233333333333	70.57	80.81	92.52
348319	25s_2880	wt	23316	105.99	NA	NA	NA	NA	NA	72.86	77.12	77.09	79.36	NA	72.008	70.005	79.845	94.08
348320	25s_2880	wt	23317	NA	109.27	89.39	78.07	101.35	77.61	78.2	NA	NA	NA	NA	71.0133333333333	70.19	79.9883333333333	91.4966666666667
348321	25s_2880	wt	23318	115.2	111.7	89.4625	79.27	110.51	79.59	72.55	73.71	75.33	75.955	74.84	71.055	71.0266666666667	80.9316666666667	94.7375
348322	25s_2880	wt	23319	113.84	110.22	95.58	79.2614285714286	109.35	77.44	69.7533333333333	75.16	72.84	74.8266666666667	75.635	71.355	71.64	81.488	90.992
348323	25s_2880	wt	23320	112.66	113.3	93.78	77.355	109.635	82.41	75.2771428571428	70.805	NA	NA	74.5314285714286	70.77	71.71	80.556	93.07
348324	25s_2880	wt	23321	103.75	113.82	98.07	80.89	97.03	83.8966666666667	68.855	66.79	73.48	76.38	75.83	70.01	74.9	83.2	96.03
348325	25s_2880	wt	23322	NA	112.12	96.65	78.2825	102.676666666667	81.78	74.0725	NA	73.56	78.51	72.61	69.86	68.3333333333333	82.4575	94.955
348326	25s_2880	wt	23323	114.19	111.6	91.38	76.756	90.12	81.22	73.25	69.82	NA	73.03	75.7566666666667	73.52	70.4833333333333	79.1066666666667	93.24
348327	25s_2880	wt	23324	119.43	114.44	94.92	77.75	95.98	81.7	77.57	70.52	77.82	76.9266666666667	74.98	71.78	73.68	83.4725	95.2966666666667
348328	25s_2880	wt	23325	NA	111.84	90.9	78.87	100.49	83.75	79.22	NA	NA	NA	NA	71.508	70.6625	78.882	93.6
348329	25s_2880	wt	23326	117.37	108.94	93.15	77.3266666666667	106.39	79.1	71.52	73.41	76.94	80.83	72.2	76.41	72.47	80.7	94.27
348330	25s_2880	wt	23327	NA	109.23	90.23	77.55	108.54	77.14	75.7875	NA	NA	72.66	73.9366666666667	72.54	68.525	78.2033333333333	93.31
348331	25s_2880	wt	23328	106.95	115.02	96.51375	79.9775	100.21	81.81	71.01	NA	NA	72.25	72.7766666666667	71.15	70.552	82.1133333333333	93.26
348332	25s_2880	wt	23329	113.23	109.53	95.06	80.225	112.025	80.09	73.74	72.14	76.93	77.51	76.12	70.01	73.18	80.18	94.645
348333	25s_2880	wt	23330	114.86	113.49	91.69	77.575	103.84	78.27	72.4416666666667	71.62	72.94	75.7866666666667	76.15	69.94	71.74	80.96	93.125
348334	25s_2880	wt	23331	115.16	107.19	90.41	77.08	NA	NA	71.11	70.65	NA	74.838	73.4	70.99	69.49	78.96	94.51
348335	25s_2880	wt	23332	113.48	109.49	91.265	77.195	113.08	77.51	70.53	NA	NA	77.2433333333333	73.48	71.04	73.37	79.34	93.14
348336	25s_2880	wt	23333	NA	111.57	94.23	78.22	102	80.68	72.07	NA	NA	NA	72.37	73.03125	69.81	81.29	94.47
348337	25s_2880	wt	23335	114.185	109.8	94.04	78.062	102.715	79.1	74.745	71.43	76.65	76.29	75.65	72.98	70.145	79.73	94.78
348338	25s_2880	wt	23336	115.975	108.54	89.91	77.43	107.4725	79.55	77.584	78.85	71.94	75.082	71.25	71.86	70.23	79.13	94.94
348339	25s_2880	wt	23337	112.56	108.8	93.6	79.57	NA	86.23	69.73	NA	NA	73.31	73.965	70.6	73.45	82.6725	93.7
348340	25s_2880	wt	23338	NA	110.98	91.465	77.36	107.91	80.84	79.386	NA	NA	NA	74.29	71.77625	72.95	81.11	96.27
348341	25s_2880	wt	23339	112.733333333333	112	92.84	75.5033333333333	112.385	73.7	72.225	70.21	74.06	75.16	75.79	71.995	71.84	80.88	93.31
348342	25s_2880	wt	23340	115.28	114.77	92.35	80.035	113.105	77.85	71.23	NA	NA	76.33	74.23	68.26	72.75	77.89	93.67
348343	25s_2880	wt	23341	115.47	116.016666666667	90.95	75.99	113.44	77.24	73.72	NA	NA	NA	74.9438888888889	72.1045454545455	73.41	79.931	92.948
348344	25s_2880	wt	23342	114.44	108.4	90.55	77.255	101.84	77.8	78.72	NA	NA	NA	73.7457142857143	71.92	71.345	82.3581818181818	96.34
348345	25s_2880	wt	23343	112.785	103.33	88.15	76.89	101.615	80.78	70.51	NA	NA	NA	70.92	71.6266666666667	69.3	82.4133333333333	89.6225
348346	25s_2880	wt	23344	NA	NA	NA	NA	109.25	83.53	76.94	NA	NA	NA	71.86	72.155	69.26	80.6633333333333	94.17
348347	25s_2880	wt	23345	113.64	108.34	84.72	77.1833333333333	111.02	78.86	71.565	NA	NA	NA	73.09	72.98	70.855	80.13	93.382
348348	25s_2880	wt	23346	112.935	108.91	95.12	79.15	109.63	81.55	76.2	NA	NA	NA	70.76	71.9425	70.1525	81.8175	93.6
348349	25s_2880	wt	23347	112.555	109.71	92.99	79.135	105.22	72.13	70.48	70.02	NA	74.37	74.4925	70.22	69.1	80.3066666666667	93.985
348350	25s_2880	wt	23348	112.828571428571	102.465	98.47	81.67	101.7	83.845	83.22	NA	NA	69.03	73.5	71.38	71.1671428571429	81.405	92.62
348351	25s_2880	wt	23349	109.555714285714	107.59	90.715	77.48	101.82	NA	NA	NA	NA	NA	NA	72.37	71.36	81.3725	93.74
348352	25s_2880	wt	23350	112.89	117.23	87.26	78.48	105.05	79.02	71.5	86.72	82.42	76.745	72.26	71.105	71.31	80.324	94.6885294117647
348353	25s_2880	wt	23351	105.535	111.75	93.035	78.74	99.92	91.095	76.5066666666667	NA	NA	NA	70.88	71.8583333333333	70.6433333333333	80.98	93.14
348354	25s_2880	wt	23352	NA	110.16	91.69	75.2166666666667	105.98	78.25	73.3833333333333	NA	NA	75.16	74.9166666666667	73.015	69.135	79.74	91.56
348355	25s_2880	wt	23353	111.693333333333	113.95	94.32	78.28	104.05	78.09	74.9066666666667	72.32	75.65	73.855	74.995	71.8	69.14	82.47	94.1475
348356	25s_2880	wt	23354	113.62	107.95	90.45	78.84	108.78	75.67	71.45	73.14	NA	76.02	70.72	73.05	69.575	79.06	92.28
348357	25s_2880	wt	23355	NA	105.25	91.13	76.0833333333333	104.92	71.97	73.9066666666667	NA	NA	NA	NA	70.52	70.2436363636364	78.7333333333333	89.3275
348358	25s_2880	wt	23356	115.335	109.26	89.875	76.15	106.96	76.89	72.945	73.23	74.14	76.785	77.815	76.34	69.88	80.45	91.6466666666667
348359	25s_2880	wt	23357	110.16	115.03	90.88	79.5166666666667	112.155	81.17	76.29	73.97	74.3	71.71	74.37	72.47	72.33	81.1666666666667	92.085
348360	25s_2880	wt	23358	NA	NA	NA	73.47	112.025	91.43	77.85	71.33	77.36	75.33	74.9	72.14	68.25	80.23	92.325
348361	25s_2880	wt	23360	113.925	112.55	91.815	81.585	101.11	84.66	74.03	77.51	79.79	69.17	74.7614285714286	70.82	75.64	80.05	93.115
348362	25s_2880	wt	23361	NA	NA	89.26	77	101.435	73.58	69.07	NA	NA	69.27	73.26	71.05	70.655	80.32	94.43
348363	25s_2880	wt	23362	114.74	104.88	89.93	77.05	105.88	77.57	71.88	72.94	NA	75.61	77.41	72.97	71.36	80.4933333333333	96.69
348364	25s_2880	wt	23363	112.46	111.78	95.365	78.7733333333333	104.48	79.49	72.91	71.47	73.05	73.69	75.63	71.3	71.1766666666667	80.954	95.14
348365	25s_2880	wt	23364	114.4	111.08	80.33	76.4733333333333	108.68	77.62	77.8066666666667	70.03	72.23	76.6842857142857	74.18	69.34	71.64	79.61	95.4
348366	25s_2880	wt	23365	115.09	109.69	91.76	80.965	100.35	78.69	75.7666666666667	71.35	77.79	75.79	74.18	71.74	71.5975	80.855	91.72
348367	25s_2880	wt	23366	113.72	110.42	92.595	76.595	108.265	78.5	73.2566666666667	NA	NA	73.4	74.343	71.28	70.89	80.685	93.415
348368	25s_2880	wt	23367	118.98	114.35	94.04	77.8	92.2	78.96	77.0533333333333	70.515	76.69	77.57	75.53	70.76	74.09	81.6433333333333	96.89
348369	25s_2880	wt	23368	115.95	114	87.14	77.52	102.79	77.13	72.71	73.25	78.88	75.8733333333333	73.8766666666667	70.84	71.76	79.2533333333333	94.08
348370	25s_2880	wt	23369	117.37	110.81	92.12	79.57	98.77	79.18	73.933	71.635	79.07	76.92	72.22	69.16	70.53	79.3933333333333	93.395
348371	25s_2880	wt	23370	NA	112.01	93.64	76.1985714285714	110.02	78	80.47	NA	NA	NA	73.7425	71.03	70.355	78.69	94.58
348372	25s_2880	wt	23371	110.69	96.13	91.43	77.78	104.9	79.22	74.6083333333333	72.29	71.45	77.06	72.06	70.65	69.03	80.47	91.6
348373	25s_2880	wt	23373	117.44	110.738709677419	86.84	82.1666666666667	109.588421052632	83.9453333333333	72.402	78.76	NA	NA	NA	NA	66.7342857142857	82.8133333333333	88.34
348374	25s_2880	wt	23374	111.536666666667	111.98	95.45	78.65	107.12	82.585	75.175	69.175	74.37	75.49	74.6218181818182	71.55	70.56	81.1875	95.35
348375	25s_2880	wt	23375	NA	NA	93.38	79.1757142857143	107	81.615	78.782	NA	NA	NA	NA	73.32	70.44	81.72875	90.22
348376	25s_2880	wt	23376	107.65	104.18	95.03	80.86	104.29	74.19	71.3	NA	NA	71.55	74.39	70.93	70.125	82.415	100.21
348377	25s_2880	wt	23377	111.618	111.97	94.97	79.6557142857143	NA	NA	72.67	75.95	NA	NA	74.8385714285714	71.94	70.305	80.08	94.66
348378	25s_2880	wt	23378	115.19	100.53	93.24	77.2425	102.125	87.06	75.07	NA	75.72	74.83	72.78	71.87	71.2244444444444	80.5316666666667	95.29
348379	25s_2880	wt	23379	114.7	98.34	81.82	78.52	99.87	80.14	76.14	70.0533333333333	77.716	76.065	75.6	73.99	70.04	81.425	93.26
348380	25s_2880	wt	23380	113.66	111.8	94.49	79.32	96.06	89.58	77.895	71.63	75.76	74.9525	76.5	72.178	72.33	79.85	93.6
348381	25s_2880	wt	23381	111.08	114.62	92.33	79.08	108.245	78.44	78.82	71.74	72.38	76.255	75.47	69.19	70.692	79.87	95.465
348382	25s_2880	wt	23382	117.89	110.37	95.66	80.38	105.375	77.61	75.2633333333333	67.62	74.98	73.22	72.06	71.9616666666667	68.49	79.85	95.51
348383	25s_2880	wt	23383	113.13	109.59	94.76	76.975	108.135	78.88	69.45	72.76	NA	76.0745454545455	73.28	72.23	70.1642857142857	80.7975	92.84
348384	25s_2880	wt	23384	117.09	112.12	93	76.53	106.82	82.13	73.785	78.03	NA	75.54625	72.9933333333333	70.42	71.3233333333333	79.9033333333333	93.36
348385	25s_2880	wt	23385	114.42	108.59	91.9733333333333	77.4016666666667	108.435	82.33	71.02	71.26	72.35	74.62	76.23	72.41	70.2522222222222	79.8475	91.33
348386	25s_2880	wt	23386	111.84	111.14	92.07	77.835	106.67	77.87	73.415	71.02	75.79	76.965	78.31	74.79	69.92	79.58	94.58
348387	25s_2880	wt	23387	NA	108.11	91.27	76.8375	108.69	79.11	72.765	NA	NA	73.18	75.07	72.37	70.3475	79.19	92.19
348388	25s_2880	wt	23388	111.37	112.7	95.17	78.17	102.76	88.56	75.23	70.29	NA	71.76	75.4666666666667	71.67	75.15	82.4	90.884
348389	25s_2880	wt	23389	NA	106.29	92	76.04	95.37	74.88	68.54	NA	NA	NA	NA	NA	69.0763636363636	79.85	93.47
348390	25s_2880	wt	23390	NA	NA	93.1	75.97	104.26	95.05	73.08	NA	NA	NA	NA	68.12	69.1121428571429	77.515	94.92
348391	25s_2880	wt	23391	117.06	111.5	87.03	77.65	111.17	79.5	73.96	72.335	78.415	77.865	76.74	71.39	70.165	81.6425	91.82
348392	25s_2880	wt	23392	113.47	112.77	94.53	77.2683333333333	107.7	76.96	70.275	75.43	73.37	78.51	74.23	71.03	69.97	79.72	92.36
348393	25s_2880	wt	23393	116.42	108.8	91.93	77.8	107.32	76.93	70.3133333333333	73.83	NA	74.7	74.2866666666667	69.975	68.16	80.58	91.945
348394	25s_2880	wt	23394	NA	114.07	93.65	77.6625	107.38	81.24	70.325	74.67	78.81	76.81	73.61	70.33	71.05	81.95	97.05
348395	25s_2880	wt	23395	NA	111.42	93.53	78.84	102.78	84.11	75.3533333333333	NA	75.3	77.53	75.06	70.7	68.72	80.37	93.4166666666667
348396	25s_2880	wt	23397	113.67	113.55	94.565	78.01	104.735	84.87	78.9633333333333	67.19	74	77.35	73.24	71.0916666666667	70.3833333333333	79.69	93.99
348397	25s_2880	wt	23398	109.31	104.62	90.82	78.555	109.58	81.2	75.4	NA	NA	NA	73.5828571428572	71.24	72.35	81.2	86.63
348398	25s_2880	wt	23399	109.07	107.35	91.68	78.87	103.76	76.21	75.73	NA	NA	76.35	70.54	72.9866666666667	71.85	78.34	94.645
348399	25s_2880	wt	23400	117.53	109.37	94.32	78.05	111	81.61	75.698	73.31	75.11	76.145	74.18	69.41	70.7285	80.04	92.55
348400	25s_2880	wt	23402	109.4025	106.15	91.035	76.94	104.53	NA	71.99	NA	NA	NA	NA	NA	70.1025	80.455	95.54
348401	25s_2880	wt	23403	115.85	106.07	87.3	76.7	110	NA	75.16375	75.34	74.94	76.058	74.05	69.55	67.12	78.98	88.23
348402	25s_2880	wt	23404	109.55	111.1	90.66	77.61	111.97	80.58	73.98	75	77.85	75.9	76.25	71.31	69.19	79.225	92.1775
348403	25s_2880	wt	23405	117.33	109.62	90.63	77.24	109.25	79.16	71.23	70.38	75.73	77.764	74.445	70.04	72.52	81.7133333333333	90.135
348404	25s_2880	wt	23406	110.21	98.35	91.51	77.10875	97.965	80.03	73.535	NA	NA	NA	73.5033333333333	73.3166666666667	70.75	81.0833333333333	93.38
348405	25s_2880	wt	23407	112.68	110.19	91.12	77.1275	109.45	76.3	74.18	72.82	73.04	75.63	73.455	70.85	69.14	79.335	93.815
348406	25s_2880	wt	23408	108.94	111.84	90.095	79.06	108.21	79.25	74.295	NA	NA	NA	NA	70.92	69.7118987341772	80.495	92.75
348407	25s_2880	wt	23410	NA	109.97	92.51	76.478	102.975	76.49	69.105	NA	NA	NA	NA	NA	70.1958333333333	80.64	96.33
348408	25s_2880	wt	23411	110.575	106.395	92.29	79.8266666666667	104.76	75.98	73.3466666666666	NA	NA	NA	NA	NA	69.28625	79.965	90.215
348409	25s_2880	wt	23412	110.76	NA	NA	79.97	104.25	77.94	69.15	73.22	72.36	75.375	74.945	68.1	69.1566666666667	80.32	96.29
348410	25s_2880	wt	23413	107.46	110.73	95.15	79.23	NA	NA	NA	NA	NA	NA	NA	71.40875	71.455	79.88	92.1
348411	25s_2880	wt	23414	112.9	110.68	90.57	77.08	104.29	82.89	78.2133333333333	77.53	NA	72.49	74.77	70.74	70.505	82.7566666666667	93.86
348412	25s_2880	wt	23415	NA	NA	92.13	77.57	111.32	78.51	74.51	NA	80.71	69.62	74.065	72.235	70.91	80.755	95.375
348413	25s_2880	wt	23417	102.02	113.32	100.41	82.8133333333333	87.59	78.68	76.265	66.62	NA	75.13	77.32	68.8	71.85	85.4883333333333	96.57
348414	25s_2880	wt	23418	NA	106.69	89.32	75.19	106.216666666667	75.34	76.795	NA	NA	NA	72.86	70.9058333333333	74.59	79.7066666666667	99.87
348415	25s_2880	wt	23419	115.06	106.905	91.2	78.98	107.12	79.11	71.96	72.21	73.52	NA	74.17	72.04	70.866	78.7575	92.72
348416	25s_2880	wt	23420	114.35	98.79	80.1	75.78	103.5	81.81	72.106	69.11	77.24	77.67	74.495	70.7	74.12	82.45	96.91
348417	25s_2880	wt	23421	113.12	110.14	93.79	78.032	106.24	81.09	72.6	73.43	78.43	80.79	73.82	71.8775	71.7	81.165	94.16
348418	25s_2880	wt	23422	NA	NA	92.87	77.9175	106.46	78.28	74.805	NA	NA	77.09	74.53	71.11	72.54	80.605	93.19
348419	25s_2880	wt	23423	115.9	111.36	95.41	79.215	107.664	76.6	76.985	71.07	NA	70.06	75.6622222222222	71.8266666666667	72.04	79.06	93.58
348420	25s_2880	wt	23424	111.778	114.42	91.73	80.6266666666667	111.07	95.11	75.146	NA	NA	NA	73.392	71.07	69.75	80.76	92.88
348421	25s_2880	wt	23425	113.315	108.46	91.13	76.65	104.95	96.72	73.318	72.79	NA	76.945	73.9075	71.33	71.12	79.635	93.7133333333333
348422	25s_2880	wt	23426	110.59	108.49	90.18	76.91	96.02	NA	84.95	NA	NA	NA	72.04	72.3375	69.93	79.3	93.92
348423	25s_2880	wt	23427	111.1625	109.86	87.835	80.164	112.12	77.95	74.8825	68.63	NA	75.8125	73.5766666666667	69.61	72.46	84.66	93.055
348424	25s_2880	wt	23428	116.43	114.265	89.79	77.99	111.38	79.78	70.96	76.28	74.2	NA	74.572	71.25	70.77	78.1	96.5
348425	25s_2880	wt	23429	113.205	110.6	90.1266666666667	82.565	93.66	84.598	74.5	77.79	77.07	74.7	75.0633333333333	71.1	75.31	82.21	93.91
348426	25s_2880	wt	23430	115.17	111.15	94.2525	79.335	104.53	76.21	71.94	70.12	76.25	75.07	73.1	71.998	71.66	82.77	98.92
348427	25s_2880	wt	23431	115.606	108.85	96.22	77.69	98.36	78.26	72.46	76.33	NA	76.22	73.52	70.57	74.25	79.7533333333333	92.5233333333333
348428	25s_2880	wt	23432	116.66	106.87	89.31	76.3	106.21	77.85	71.835	75.39	NA	72.8	75.1257142857143	72.14	68.86	79.43	94.25
348429	25s_2880	wt	23433	106.09	102.26	108.93	77.49	104.48	73.94	73.54	NA	NA	NA	NA	66.32	70.8214285714286	79.302	89.49
348430	25s_2880	wt	23434	112.82	111.24	92.79	77.82	110.5125	80.12	73.2433333333333	78.31	NA	74.03	75.2533333333333	68.08	70.7	82.04	97.16
348431	25s_2880	wt	23435	112.79	108.56	91.585	75.8375	102.83	76.88	74.06	69.92	72.91	76.19	76.41	74.93	70.76	80.52	93.63
348432	25s_2880	wt	23436	116.84	106.21	91.73	79.3	105.56	84.13	72.26	77.24	71.11	72.97	76.725	72.64	70.06	78.84	89.87
348433	25s_2880	wt	23437	111.95	112.49	84.42	77.885	99.95	80.85	72.54	NA	NA	69.57	72.48	70.65	70.36	81.1966666666667	94.82
348434	25s_2880	wt	23438	NA	109.45	92.32	78.1471428571429	98.63	79.89	NA	NA	NA	NA	72.23	69.59	72.87	79.93	95.66
348435	25s_2880	wt	23439	106.49	109.16	90.985	77.145	96.1	79.96	70.365	NA	NA	NA	73.025	71.87	70.805	81.6	95.9
348436	25s_2880	wt	23440	114.095	104.27	99.53	76.72	106.61	77.58	72.855	NA	NA	NA	NA	73.16	67.7171428571429	82.58	93.95
348437	25s_2880	wt	23441	113.7	105.77	91.78	78.67	NA	NA	81.59	NA	NA	NA	NA	69.27	70.8518181818182	79.94	94.98
348438	25s_2880	wt	23442	113.995	116.085	96.11	79.555	106.19	78.7	73.405	72.97	74.37	70.9	75.1166666666667	71.57	71.105	80.6916666666667	93.06
348439	25s_2880	wt	23443	108.026666666667	108.37	89.38	76.59	97.49	74.9	NA	NA	NA	NA	NA	71.0885714285714	69.3133333333333	80.21	95.015
348440	25s_2880	wt	23444	113.42	107.58	90.17	76.2133333333333	101.443333333333	75.3	71.1775	NA	NA	NA	NA	71.1575	72.1	80.594	95.76
348441	25s_2880	wt	23445	111.93	94.3	90.7	76.71	105.45	NA	74.345	74.42	74.25	79.25	74.54	70.31	70.802	80.36	92.69
348442	25s_2880	wt	23446	109.47	113.405	91.89	77.2133333333333	103.07	75.03	72.95	69.12	72.9	75.85	74.59	71.12	69.765	79.12	94.855
348443	25s_2880	wt	23447	113.42	110.2	90.97	77.7	108.48	80.87	72.8875	68.81	76.74	77.84	73.955	71.02	70.9833333333333	80.52	96.69
348444	25s_2880	wt	23448	NA	111.9	94.77	78.23	101.89	77.08	70.89	NA	NA	NA	71.42	72.111	73.25	80.1	93.785
348445	25s_2880	wt	23449	108.43	116.01	96.79	80.575	115.55	83.51	72.04	NA	77.05	76.03	75.945	68.49	70.528	81.9571428571428	92.385
348446	25s_2880	wt	23450	113.84	110.57	88.89	78.7033333333333	99.54	78.04	73.32	NA	NA	73.89	75.275	69.69	72.04	79.25	94.965
348447	25s_2880	wt	23451	NA	109.63	93.52	78.88	100.91	80.18	73.7833333333333	NA	NA	NA	NA	71.5390322580645	71.32	81.54	93.455
348448	25s_2880	wt	23452	104.12	112.41	91.255	78.2933333333333	99.94	78.12	69.73	NA	NA	73	75.025	73.21	70.385	78.99	92.58
348449	25s_2880	wt	23453	115.185	112.62	94.97	79.34	107.3	79.695	77.31	73.61	74.15	76.84	74.66	70.08	72.41	81.38	92.6133333333333
348450	25s_2880	wt	23454	112.63	108.34	92.08	77.05	NA	NA	72.18	NA	NA	NA	NA	69.8725	71.8266666666667	84.58	93.08
348451	25s_2880	wt	23455	112.925	110.44	91.79	77.1433333333333	93.1	79.04	71.59	73.22	78.02	77.025	73.26	69.5	69.395	79.53	93.64
348452	25s_2880	wt	23456	115.555	108.74	92.72	77.459375	NA	NA	72.5	72.66	79.89	71.69	75.05	71.64	69.9033333333333	78.8533333333333	91.53
348453	25s_2880	wt	23457	NA	111.45	89.25	78.9141666666667	103.73	78.81	74.57	NA	NA	NA	73.2288888888889	72.06	71.955	80.01	94.1933333333333
348454	25s_2880	wt	23458	114.183333333333	108.02	94.02	78.16	106.57	81.79	75.666	NA	NA	73.89	74.61	69.23	69.94	79.35	92.005
348455	25s_2880	wt	23459	113.03	119.5	104.49	78.325	108.83	80.13	80.775	70.54	72.79	74.27	73.605	74.11	68.76	80.835	95.4
348456	25s_2880	wt	23460	NA	108.62	92.29	80.2933333333333	95.95	80.16	71.185	NA	NA	NA	72.7	71.1366666666667	68.415	79.55	95.85
348457	25s_2880	wt	23461	114.74	112.75	NA	NA	108.945	78.66	73.63	71.57	73.03	74.23	75.05	72.166	72.48	82.87	94.39
348458	25s_2880	wt	23462	114.665	107.9	94.36	78.2233333333333	106.21	79	77.0725	71.5	75.55	73.01	76.43	71.445	71.092	80.48	88.748
348459	25s_2880	wt	23463	112.33	114.82	93.41	76.6	105.41	77.9	77.45	72.48	74.16	77.56	74.67	70.76	70.1975	79.47	94.14
348460	25s_2880	wt	23464	NA	NA	92.095	78.6233333333333	110.77	83.03	77.1466666666667	78.67	81.44	78.72	73.02	70.9625	73.2	80.108	91.91
348461	25s_2880	wt	23465	NA	110.37	90.69	78.785	103.3	81.075	75.2071428571429	69.84	77.19	82.54	71.8	70.17	71.31	79.3	91.0275
348462	25s_2880	wt	23466	115.08	112.99	91.01	79.23	110.42	77.86	74.5533333333333	72.87	77.445	77.02	75.56	72.47	70.3366666666667	79.955	94.6666666666667
348463	25s_2880	wt	23467	NA	NA	NA	75.89	110.655	89.03	74.9975	NA	NA	75.895	73.025	71.4933333333333	69.12	78.3483333333333	93.685
348464	25s_2880	wt	23468	115.54	109.09	93.06	79.115	NA	NA	NA	70.63	76.44	75.215	76.215	68.24	70.0225	79.4566666666667	94.485
348465	25s_2880	wt	23469	114.88	102.7	88.915	77.5075	NA	NA	72.7	77.95	NA	74.745	77.015	71.69	68.74	78.6625	90.53
348466	25s_2880	wt	23470	115.186666666667	111.21	92.5	77.66	107.3	76.83	69.615	76.21	NA	76.1775	74.4375	71.82	69.5766666666667	80.5	94.48
348467	25s_2880	wt	23472	118.32	117.31	102	75.18	94.14	NA	72.95	71.78	74.99	77.78	76.58	72.334	70.82	81.27	94.545
348468	25s_2880	wt	23473	115.05	114.823333333333	92.095	78.5854545454546	108.34	76.47	74.405	72.61	75.37	75.685	72.03	72.4	70.5733333333333	81.6666666666667	91.3
348469	25s_2880	wt	23474	NA	110.45	94.7	78.49	100.385	80.64	78.0966666666667	NA	NA	73.41	72.705	72.4	69.92	79.595	90.21
348470	25s_2880	wt	23475	111.34	107.73	88.38	76.4628571428571	107.52	76.12	72.52	72.26	73.49	76.1175	74.94	70.6	69.9	80.655	94.59
348471	25s_2880	wt	23476	NA	113.1	92.3	79.25	105.6	78.49	73.13	NA	76.57	76.575	71.1	71.4616666666667	70.74	79.53	91.0033333333333
348472	25s_2880	wt	23477	NA	112.85	88.51	77.69	107.9	81.49	77.145	68.23	76.1233333333333	77.975	72.96	69.62	69.7775	79.5233333333333	95.2316666666667
348473	25s_2880	wt	23478	114.72	115.485	93.87	79.702	107.97	81.06	77.8325	69.52	72.37	76.3833333333333	74.7666666666667	71.12	70.59	79.865	94.45
348474	25s_2880	wt	23479	118.08	112.14	89.0733333333333	78.6185714285714	104.805	83.68	75.92	69.1	79.1	70.73	72.27	75.87	73.65	79.56	94.33
348475	25s_2880	wt	23480	NA	111.84	91.58	78.18	112.67	76.76	70.68	72.97	77.63	76.01	74.57	72.56	68.77	79.21	94.96
348476	25s_2880	wt	23481	116.16	112.24	91.3733333333333	77.54	107.05	75.82	73.42	NA	NA	NA	73.98	72.1428571428572	71.05	81.77	94.51
348477	25s_2880	wt	23482	114.2	115.65	94.88	77.966	108.88	78.84	72.12	NA	NA	NA	73.61	72.02	69.91	80.08	94.62
348478	25s_2880	wt	23483	113.6	100.36	95.5	80.06	99.4633333333333	82.14	78.7125	73.37	NA	74.44	74.1372727272727	69.92	68.5825	81.2471428571429	91.07
348479	25s_2880	wt	23484	107.88	107.595	93.75	77.96	102.56	77.47	79.14	NA	NA	NA	71.97	71.39	69.4625	79.7566666666667	92.45
348480	25s_2880	wt	23485	NA	109.39	90.94	76.6833333333333	101.19	78.74	77.68	NA	NA	NA	72.9775	71.88	73.35	81.29	91.6
348481	25s_2880	wt	23486	112.34	112.15	93.96	79.75	89.71	85.8366666666667	86.42	NA	NA	NA	72.6942857142857	71.275	71.32	81.065	95.3266666666667
348482	25s_2880	wt	23487	108.84	108.99	92.84	77.39	106.135	76.91	75.968	71.18	76.08	70.13	74.6942857142857	71.21	69.67	79.0866666666667	93.846
348483	25s_2880	wt	23488	112.92	110.85	79.65	77.185	104.946666666667	78.17	70.76	80.27	86.62	71.43	75.715	72.82	69.5471428571429	81.205	88.97
348484	25s_2880	wt	23489	NA	111.93	90.24	79.155	104.025	76.72	74.17	NA	NA	NA	70.5	71.8014285714286	70.41	81.05	89.175
348485	25s_2880	wt	23490	NA	110.56	93.515	77.98	95.41	77.01	74.095	NA	NA	71.95	73.26	70.94	71.202	81.4133333333333	92.2533333333333
348486	25s_2880	wt	23491	112.46	117.26	94.18	79.725	107.31	74.97	74.2414285714286	NA	NA	NA	73.3222222222222	74.48	71.82	81.46	92.9933333333333
